Date,Year,Month,Day of Week,Season,Temperature (°C),Climate Type,Humidity (%),Wind Speed (km/h),Rainfall (mm),Holiday,Population Density (people/sq.km),Industrial Activity Index,Residential-Commercial Power Ratio (%),Air Quality Index (AQI),Solar Radiation (W/m²),Power Consumption (MW)
7/18/20 2:31,2020,7,Saturday,Monsoon,38.8,Clear,90,25.1,21,No,28695.9,45.2,65.9,336.2,863.4,5231.5
7/19/20 2:31,2020,7,Sunday,Monsoon,26.1,Clear,84.9,33.1,71.3,No,22213.7,96.6,71.1,81.8,380.8,4133.7
7/20/20 2:31,2020,7,Monday,Monsoon,22.5,Cloudy,98.5,28.3,127.9,No,27843.2,13.6,68.2,204,462.1,3905.3
7/21/20 2:31,2020,7,Tuesday,Monsoon,27.3,Rainy,94.1,19.2,6.9,No,18870.4,75.5,72.6,357.9,189.8,4887.8
7/22/20 2:31,2020,7,Wednesday,Monsoon,39,Clear,91.8,23.4,138.1,No,21952.9,33,75.9,381,232.9,4709.6
7/23/20 2:31,2020,7,Thursday,Monsoon,21.7,Rainy,78.5,39.5,105.6,No,10641.9,29,78.8,210.2,347.9,3552.9
7/24/20 2:31,2020,7,Friday,Monsoon,16.1,Cloudy,49.4,24.1,57.7,No,19390,27.1,85.4,53,144,3527.5
7/25/20 2:31,2020,7,Saturday,Monsoon,34.9,Clear,28.5,31.4,162.9,No,21281.1,34.9,87.3,53.1,273.7,3587.8
7/26/20 2:31,2020,7,Sunday,Monsoon,38.9,Cloudy,75.1,29.1,58,Yes,10335.6,35.7,73.9,292.2,468,4325
7/27/20 2:31,2020,7,Monday,Monsoon,13.5,Rainy,98.3,28.1,198.3,No,25789.8,27.1,62.7,298.2,442,3106.4
7/28/20 2:31,2020,7,Tuesday,Monsoon,18.4,Cloudy,78.1,28.7,163.3,No,15908.5,66.7,83.9,300.1,278.8,3311.6
7/29/20 2:31,2020,7,Wednesday,Monsoon,15,Cloudy,94.3,18.2,141.6,No,19049.7,4.8,74.3,374.8,172.4,3619.9
7/30/20 2:31,2020,7,Thursday,Monsoon,22.2,Clear,84.3,19,12.3,No,20712.6,33.2,76.4,464.6,386.3,4511.7
7/31/20 2:31,2020,7,Friday,Monsoon,25.8,Cloudy,33,18.7,180.9,No,29843.9,28,77.9,495.6,770.8,3340
8/1/20 2:31,2020,8,Saturday,Monsoon,36.2,Cloudy,39.9,1.3,158,No,11983.7,75.1,80,365.5,559.1,4393.2
8/2/20 2:31,2020,8,Sunday,Monsoon,32.8,Cloudy,47.3,9.6,45.8,No,21105.6,14.6,86.7,281.3,952.1,4691.1
8/3/20 2:31,2020,8,Monday,Monsoon,31.7,Clear,33.5,6.2,78.4,No,20611.9,94.1,88.6,113.4,225.9,4405.3
8/4/20 2:31,2020,8,Tuesday,Monsoon,22.3,Rainy,66.5,35.5,53.7,No,11378.2,17.1,88.2,222.9,286.6,3804.2
8/5/20 2:31,2020,8,Wednesday,Monsoon,39.5,Rainy,98,11,196.9,No,22678.8,37,84.3,307.6,352.3,4748.5
8/6/20 2:31,2020,8,Thursday,Monsoon,26.5,Cloudy,80.9,5.5,170.8,No,15737.1,20,86.7,499.9,111.7,4169
8/7/20 2:31,2020,8,Friday,Monsoon,44.3,Clear,53.9,4.8,186,No,12075.4,28.7,61.5,107.1,949,4726.1
8/8/20 2:31,2020,8,Saturday,Monsoon,32.2,Cloudy,20.4,28,157.8,No,13572.8,76.1,85.5,406.9,500.8,3464.6
8/9/20 2:31,2020,8,Sunday,Monsoon,14.4,Rainy,45.1,0.2,91.3,No,26472.1,47.6,62.2,499.5,533.5,3710.4
8/10/20 2:31,2020,8,Monday,Monsoon,33.7,Clear,62.1,18.9,41.1,No,12082.5,16.3,82.4,412.4,242.1,4722.2
8/11/20 2:31,2020,8,Tuesday,Monsoon,21.4,Rainy,45.9,4.8,41.6,No,19338.5,4.7,65.1,395.2,885.4,4225.2
8/12/20 2:31,2020,8,Wednesday,Monsoon,34,Rainy,28.9,34,30.3,Yes,13905.5,23,70.8,166.4,723.4,3658.5
8/13/20 2:31,2020,8,Thursday,Monsoon,12.4,Clear,55.4,38.3,109.3,No,13246.4,94.6,65.5,51.5,488.2,2862.7
8/14/20 2:31,2020,8,Friday,Monsoon,16.1,Clear,40.3,38.4,184,No,14114.2,84.5,73.3,151.7,890.2,2521.7
8/15/20 2:31,2020,8,Saturday,Monsoon,40,Cloudy,92.7,17.7,198.4,No,19855.7,44,72.4,405.4,914.9,4579.6
8/16/20 2:31,2020,8,Sunday,Monsoon,18,Cloudy,28.1,25.8,57.5,No,14755.8,48.2,61.4,98.3,144.5,3376.1
8/17/20 2:31,2020,8,Monday,Monsoon,39.3,Rainy,23.9,24,139.5,No,11934.7,89.9,84.9,183.3,207.4,4027.1
8/18/20 2:31,2020,8,Tuesday,Monsoon,19.8,Clear,20.4,14,119.4,No,26028,59.1,85.6,303.1,124.9,3315.9
8/19/20 2:31,2020,8,Wednesday,Monsoon,32.5,Clear,46.2,17.8,97.8,No,20796.4,88.1,83.6,310.9,623.6,4243.3
8/20/20 2:31,2020,8,Thursday,Monsoon,34.3,Cloudy,72.8,2.6,133.2,No,13137.1,49.2,85.4,294.3,296.1,4725.8
8/21/20 2:31,2020,8,Friday,Monsoon,27.9,Rainy,78.4,31.8,74.3,No,19428.6,20,82.5,491.4,860.4,4173.6
8/22/20 2:31,2020,8,Saturday,Monsoon,20.7,Rainy,56.3,9.6,188.9,No,11367.2,72.6,88.1,55.5,519.3,3459.8
8/23/20 2:31,2020,8,Sunday,Monsoon,17.4,Cloudy,74.7,18.4,141.1,No,21608.6,52.6,77.3,269.4,853.9,3545.7
8/24/20 2:31,2020,8,Monday,Monsoon,11.2,Clear,48.8,19.2,150.8,No,16806.1,66.8,77.5,277,600,2907.3
8/25/20 2:31,2020,8,Tuesday,Monsoon,20.6,Cloudy,73.4,22.4,48.5,No,12070.6,15.7,85.8,182,816.6,4075.2
8/26/20 2:31,2020,8,Wednesday,Monsoon,32.9,Cloudy,23.2,32.7,33.7,No,13672.9,64.8,70.5,286.3,434.7,4052.6
8/27/20 2:31,2020,8,Thursday,Monsoon,42.8,Cloudy,51.3,27.7,78.9,Yes,16914.1,38.2,61.5,353,950.9,4206.8
8/28/20 2:31,2020,8,Friday,Monsoon,40.5,Cloudy,83.3,26.5,153.3,No,26128.1,33.2,82.5,352.7,700.4,4560.2
8/29/20 2:31,2020,8,Saturday,Monsoon,36.8,Clear,84.2,21.1,187.8,No,13475.1,67.1,67.6,89.5,635.9,4322.8
8/30/20 2:31,2020,8,Sunday,Monsoon,37.6,Cloudy,77.3,3.8,85.5,No,12193.3,59.2,74.2,411.1,417.1,5148.6
8/31/20 2:31,2020,8,Monday,Monsoon,33.3,Clear,36.3,16.1,154.8,Yes,20318.8,64.9,67.2,468.8,943.5,3431.4
9/1/20 2:31,2020,9,Tuesday,Monsoon,19.1,Cloudy,39.8,38.3,94.1,No,21173.9,96.5,84.8,105.6,404,3117
9/2/20 2:31,2020,9,Wednesday,Monsoon,41.8,Rainy,99.7,39.8,59,Yes,11804.8,70.1,88.7,237.5,852.3,4492.8
9/3/20 2:31,2020,9,Thursday,Monsoon,33.5,Clear,28.3,29.2,147.9,No,15689.7,64.1,61.7,280.3,463.9,3632.8
9/4/20 2:31,2020,9,Friday,Monsoon,29.6,Rainy,34.5,9.1,159.6,No,15255.3,61.4,67,110.7,790.5,3845.1
9/5/20 2:31,2020,9,Saturday,Monsoon,13.9,Cloudy,30.4,4.1,40.6,No,13724.4,39.9,65.7,276.5,920.7,3713.9
9/6/20 2:31,2020,9,Sunday,Monsoon,25.6,Cloudy,46.2,16.6,61,No,16312.8,83.9,80.2,143.1,519,4107.5
9/7/20 2:31,2020,9,Monday,Monsoon,26.1,Cloudy,36.8,34.3,99,No,10742.2,38.1,72.9,470.9,573.5,3493.7
9/8/20 2:31,2020,9,Tuesday,Monsoon,40.3,Clear,59.8,28.9,37.3,No,23031,70,73.7,251.8,397.3,4847.1
9/9/20 2:31,2020,9,Wednesday,Monsoon,29.1,Rainy,58.1,35.4,185.8,No,29769.7,29.3,64.7,497.7,149.2,3401.5
9/10/20 2:31,2020,9,Thursday,Monsoon,23.3,Clear,92.1,24.6,118.3,No,22680.9,14.8,72.4,70.9,687.2,4003
9/11/20 2:31,2020,9,Friday,Monsoon,44.2,Clear,22.8,5.2,24.2,No,17221.5,13,69.1,107.4,207.7,5211.7
9/12/20 2:31,2020,9,Saturday,Monsoon,13.9,Cloudy,45.6,4.6,36.8,No,23358.2,63.5,78.3,249.4,418.7,3873.8
9/13/20 2:31,2020,9,Sunday,Monsoon,24.8,Rainy,67.7,1.9,190.9,No,21430.3,32.8,66.5,443.5,414.5,3924
9/14/20 2:31,2020,9,Monday,Monsoon,11.5,Cloudy,68.4,22.7,147.6,No,26935.2,27.5,78.4,299.9,235.9,3065.6
9/15/20 2:31,2020,9,Tuesday,Monsoon,35.9,Clear,58.4,9.7,146.9,Yes,22437.5,59.2,71.3,379.6,700,3950.2
9/16/20 2:31,2020,9,Wednesday,Monsoon,42.1,Cloudy,85.3,29.4,14.5,No,22681.5,2.6,70.4,240.6,257.1,5299.2
9/17/20 2:31,2020,9,Thursday,Monsoon,19.8,Rainy,25,27.4,179.1,No,14433.3,24.6,69.2,68.2,800.5,2795.9
9/18/20 2:31,2020,9,Friday,Monsoon,40,Cloudy,85.2,12.7,88.7,No,18312.5,34.1,80.2,341.5,324.4,5156.3
9/19/20 2:31,2020,9,Saturday,Monsoon,20.2,Rainy,59.6,7.1,131.9,No,16888.3,70.8,76.9,335.3,358.6,3806
9/20/20 2:31,2020,9,Sunday,Monsoon,41.9,Rainy,30.7,4.1,191.9,No,10228.5,54.5,85.6,82.1,409.4,4359.2
9/21/20 2:31,2020,9,Monday,Monsoon,36.4,Cloudy,90.9,29.5,20,No,16265.6,85.6,67.2,126.9,237.5,5038.1
9/22/20 2:31,2020,9,Tuesday,Monsoon,38.2,Clear,71.9,18,96.5,No,19721.2,33.5,61.2,264.3,490.8,4785.3
9/23/20 2:31,2020,9,Wednesday,Monsoon,10.6,Cloudy,33.1,12.9,9.9,No,21997,29.6,65.5,251,172.3,3553.9
9/24/20 2:31,2020,9,Thursday,Monsoon,43.7,Clear,22.7,34.3,99.9,No,28691.4,3.3,70.3,388.6,484.4,4227
9/25/20 2:31,2020,9,Friday,Monsoon,35.4,Clear,31.3,23.7,50.5,No,14782.3,95.2,65.4,224.3,405.9,4357.4
9/26/20 2:31,2020,9,Saturday,Monsoon,20.7,Cloudy,68.7,20.7,182.2,No,13048.6,50.1,62.5,348.5,404.4,3394.9
9/27/20 2:31,2020,9,Sunday,Monsoon,39,Clear,34.3,29.7,79.7,No,27388.9,50.3,73.4,367,694.6,4301.7
9/28/20 2:31,2020,9,Monday,Monsoon,19.9,Clear,38.1,32.6,126.8,Yes,28836.9,92.3,80.3,340.3,792.1,2586.9
9/29/20 2:31,2020,9,Tuesday,Monsoon,40.5,Cloudy,22,27.4,172.1,No,19759.1,29,82.5,318.3,420.4,3838.3
9/30/20 2:31,2020,9,Wednesday,Monsoon,13.9,Cloudy,77.8,17.6,196.7,No,12304.3,33.2,72,412.6,335.8,3139.7
10/1/20 2:31,2020,10,Thursday,Autumn,34.6,Cloudy,84.8,15.2,100.8,No,19707.8,65.6,74.3,345.7,544.9,4772.5
10/2/20 2:31,2020,10,Friday,Autumn,28.9,Clear,83.7,30.9,91.2,No,12188.9,78.5,82.7,425.4,808.9,4210.6
10/3/20 2:31,2020,10,Saturday,Autumn,13.4,Rainy,30.2,20.7,15.1,No,27663.7,69.9,70.6,336.5,680.1,3480.9
10/4/20 2:31,2020,10,Sunday,Autumn,18.5,Clear,92.3,28.2,2.5,No,24163,78.9,83.5,121.5,134.2,4269.7
10/5/20 2:31,2020,10,Monday,Autumn,10.4,Rainy,73.8,35.6,121.8,No,14822.7,57.5,89,189.3,531.9,2938.4
10/6/20 2:31,2020,10,Tuesday,Autumn,26.4,Cloudy,91.8,36.6,13.1,No,27733.8,86.3,86.4,198.7,991.9,4440.2
10/7/20 2:31,2020,10,Wednesday,Autumn,20.5,Rainy,55.8,11.1,76.1,Yes,22758,55,73.6,92.3,417.8,3482.4
10/8/20 2:31,2020,10,Thursday,Autumn,30.9,Cloudy,55,7.5,0.7,No,29065.3,22.9,77.4,361.5,496.6,4942.8
10/9/20 2:31,2020,10,Friday,Autumn,20.4,Cloudy,82.8,10.5,123,No,29609.6,54.2,81.5,317.8,358.7,4023.5
10/10/20 2:31,2020,10,Saturday,Autumn,20.5,Rainy,27.5,30.1,85.1,No,10065.6,71.3,70.5,315.4,547.9,3273
10/11/20 2:31,2020,10,Sunday,Autumn,36,Cloudy,61.7,14.8,25.4,No,12404.3,65.4,84,265.3,244.8,4994.2
10/12/20 2:31,2020,10,Monday,Autumn,11.7,Rainy,86.9,6.9,59.3,No,20938.4,24.3,73.1,294.4,322.3,4018.3
10/13/20 2:31,2020,10,Tuesday,Autumn,41.6,Cloudy,86.4,3.9,113.9,No,29117.1,4.1,85.4,53.6,740.6,5295.9
10/14/20 2:31,2020,10,Wednesday,Autumn,39.8,Clear,96.5,13.1,131.3,No,29884.7,25.2,67.6,93.3,224.5,5037.8
10/15/20 2:31,2020,10,Thursday,Autumn,33.4,Clear,75.9,5.4,92.5,No,21348.2,98.4,60.3,357.5,933.5,4856
10/16/20 2:31,2020,10,Friday,Autumn,30.8,Cloudy,36.6,6.3,160.8,No,13476,18.4,79,167.7,377.2,3975.3
10/17/20 2:31,2020,10,Saturday,Autumn,41.2,Cloudy,21.6,27.4,22.5,No,13261,46.4,73.6,98.6,617.5,4618.2
10/18/20 2:31,2020,10,Sunday,Autumn,16.5,Rainy,58.4,0.8,16.9,No,25277.2,63.8,61.8,197.9,389.6,4307.5
10/19/20 2:31,2020,10,Monday,Autumn,12.8,Clear,61.1,4.7,8.8,No,21838.8,87.9,74.6,164.5,530.2,4110.9
10/20/20 2:31,2020,10,Tuesday,Autumn,18.4,Rainy,39.2,33.8,107.2,No,20975.5,76,65.1,63.2,913.4,3100
10/21/20 2:31,2020,10,Wednesday,Autumn,37.8,Cloudy,30,33.8,141.2,No,19315.3,90.9,78.9,234.8,161.7,3808.1
10/22/20 2:31,2020,10,Thursday,Autumn,11.2,Cloudy,66.9,13.2,26.1,Yes,24502.7,60.4,73.4,62.2,870.7,3335.7
10/23/20 2:31,2020,10,Friday,Autumn,30.4,Rainy,81.1,3.5,127.8,No,27161.1,86.5,65.1,50.2,601.8,4622
10/24/20 2:31,2020,10,Saturday,Autumn,44.8,Cloudy,99.5,28.2,95.4,No,16059.2,26.4,72.4,406.6,698.6,5195.6
10/25/20 2:31,2020,10,Sunday,Autumn,39.9,Clear,80.7,14.4,197.5,No,14418.4,43.1,67,191.7,150.3,4528.7
10/26/20 2:31,2020,10,Monday,Autumn,28.3,Rainy,83.5,1.8,143.5,No,23404,84.4,79.6,305.4,785.3,4493.6
10/27/20 2:31,2020,10,Tuesday,Autumn,12.2,Clear,69.3,6.3,131.5,No,28294.6,32.6,68.9,184,215,3520.8
10/28/20 2:31,2020,10,Wednesday,Autumn,39.1,Clear,98.9,5.5,114.1,No,16963.1,87.1,84.7,468.5,968.3,5263.4
10/29/20 2:31,2020,10,Thursday,Autumn,31,Clear,71.2,23.6,199.5,Yes,15449,36.3,60.4,378.1,819.4,3291.5
10/30/20 2:31,2020,10,Friday,Autumn,14,Rainy,88.8,35.9,196.1,No,14522.3,36.3,72.1,216.1,543.6,2890.4
10/31/20 2:31,2020,10,Saturday,Autumn,13.3,Cloudy,95.7,31.7,107.6,No,15089.8,30.9,78.5,144.8,931.8,3448.3
11/1/20 2:31,2020,11,Sunday,Autumn,41.8,Clear,94.4,21.9,91,Yes,12698.7,54.7,60.7,112,252.2,4643.3
11/2/20 2:31,2020,11,Monday,Autumn,33.4,Clear,50.5,16.9,92.4,No,21935.6,12.9,66.5,393.1,992.5,4376.4
11/3/20 2:31,2020,11,Tuesday,Autumn,39,Clear,26.3,24.7,85.7,No,15616.5,3.7,69.8,253.9,745.1,4290.9
11/4/20 2:31,2020,11,Wednesday,Autumn,40.8,Cloudy,33.7,17.8,106.3,No,22298.9,89.7,60.7,154.4,188.5,4489.3
11/5/20 2:31,2020,11,Thursday,Autumn,30,Cloudy,24.7,9.8,54.7,No,11660.6,92.9,76.4,463.8,582.9,4277.5
11/6/20 2:31,2020,11,Friday,Autumn,28.1,Rainy,28.4,27.2,185.4,No,12309.1,7.6,78.9,225.5,739.8,3219.7
11/7/20 2:31,2020,11,Saturday,Autumn,25.1,Cloudy,34.8,34.9,98,No,20722.8,55,66.8,294.6,651.7,3412.1
11/8/20 2:31,2020,11,Sunday,Autumn,21.1,Rainy,47.3,14.9,168.4,No,20230.6,54,76.3,436,481.6,3387.2
11/9/20 2:31,2020,11,Monday,Autumn,25.2,Rainy,63.5,33.7,95.1,No,15430.2,37.2,90,425,323.3,3746.8
11/10/20 2:31,2020,11,Tuesday,Autumn,37.1,Rainy,76.9,17.2,143.7,No,26542.6,56.9,86.6,337.1,314.4,4560.5
11/11/20 2:31,2020,11,Wednesday,Autumn,31.1,Rainy,36.9,16.1,67.4,No,13740.9,45.8,61.8,449.9,934.3,4264.2
11/12/20 2:31,2020,11,Thursday,Autumn,41.2,Rainy,73.8,1.1,125,No,17213.2,49,63.8,478.4,311.3,5152.5
11/13/20 2:31,2020,11,Friday,Autumn,25.5,Clear,76.3,27.8,99.7,No,21110.2,75.5,74.8,470.8,966.2,3984.7
11/14/20 2:31,2020,11,Saturday,Autumn,31.2,Cloudy,64.7,32.3,73.4,No,27344.2,52.6,67.4,207.1,289.2,4196.2
11/15/20 2:31,2020,11,Sunday,Autumn,32.1,Clear,92.3,26.5,176.3,No,18371,32.4,62.4,228.7,445.9,4115.3
11/16/20 2:31,2020,11,Monday,Autumn,30.7,Rainy,28.9,6.1,22.5,No,17972,58.1,67.6,158.2,111.1,4590.5
11/17/20 2:31,2020,11,Tuesday,Autumn,34.6,Cloudy,34.2,4.1,97.4,No,21590.7,64.1,61.8,426.6,912.8,4501.7
11/18/20 2:31,2020,11,Wednesday,Autumn,18.3,Clear,54.3,22.9,38.9,No,16333.9,66.2,75.9,104.8,193.9,3805.8
11/19/20 2:31,2020,11,Thursday,Autumn,27.9,Clear,30.1,16.1,172.2,No,24183.5,61.8,74.7,209.8,421.6,3515.7
11/20/20 2:31,2020,11,Friday,Autumn,13.6,Rainy,65.3,17.2,50.7,No,14973.9,66.5,60.2,54.4,858.3,3738.7
11/21/20 2:31,2020,11,Saturday,Autumn,23.5,Clear,51.9,38.7,126.7,No,26463.9,31,74.5,317.6,812.7,3283.9
11/22/20 2:31,2020,11,Sunday,Autumn,27.1,Clear,42.8,29,33.1,No,15447.1,44.6,75.6,346.3,857.4,4036.4
11/23/20 2:31,2020,11,Monday,Autumn,32.8,Clear,33.6,16.5,81,No,29854,66.9,78.2,162,922.7,4243
11/24/20 2:31,2020,11,Tuesday,Autumn,43.3,Clear,46.8,0.8,179.9,No,16329.2,75.4,89.1,381.5,920,4717.1
11/25/20 2:31,2020,11,Wednesday,Autumn,31,Clear,68.6,1.4,33.2,No,27576.5,43.4,89.5,221.7,793.4,5044.2
11/26/20 2:31,2020,11,Thursday,Autumn,36,Rainy,66.1,27.4,132.6,No,17947.1,36.5,75.8,190.3,624.2,4250.9
11/27/20 2:31,2020,11,Friday,Autumn,27.7,Rainy,33.1,33.5,40.9,No,14921.1,71.6,85.4,480.3,605.4,3842.2
11/28/20 2:31,2020,11,Saturday,Autumn,32.2,Clear,30,28.3,83.1,No,14523.3,22.2,62.6,314.9,111.6,3927.7
11/29/20 2:31,2020,11,Sunday,Autumn,12.5,Rainy,22.1,16.2,108.1,Yes,27003.8,0.9,75.9,163.5,750.3,2480.1
11/30/20 2:31,2020,11,Monday,Autumn,18.9,Rainy,21,1.2,115.5,No,16175.1,47.1,80.4,492.5,304,3552.9
12/1/20 2:31,2020,12,Tuesday,Winter,22.7,Cloudy,90.4,38.7,120.5,No,16771.3,17.3,76.9,224.4,845.8,3660.7
12/2/20 2:31,2020,12,Wednesday,Winter,26.5,Clear,23.6,39.5,128,No,13939.9,37.8,66.9,341.5,598.4,3133.7
12/3/20 2:31,2020,12,Thursday,Winter,11.6,Rainy,78.5,22,54.4,No,29226.5,29.1,61.9,375.7,988.5,3653.6
12/4/20 2:31,2020,12,Friday,Winter,14.9,Rainy,89.8,2.8,80.3,No,14894.9,77.7,71.6,240,289.2,4184.7
12/5/20 2:31,2020,12,Saturday,Winter,19.7,Clear,27.8,21.6,7.5,No,14948.9,33.1,79.4,291.2,751.1,3792.8
12/6/20 2:31,2020,12,Sunday,Winter,44,Cloudy,54.9,35.7,153.8,No,28878,64.1,89.8,157.9,592.8,4266.6
12/7/20 2:31,2020,12,Monday,Winter,21.6,Clear,97,27.2,167.4,No,28018,67.4,67.1,259.6,938.6,3668.6
12/8/20 2:31,2020,12,Tuesday,Winter,26.9,Cloudy,86.7,28.8,39.8,No,14978.2,45.6,87.5,189.9,339.4,4435.7
12/9/20 2:31,2020,12,Wednesday,Winter,16.9,Clear,59.2,3.4,40.3,No,27294.5,8.1,62,296.4,153.5,4165.5
12/10/20 2:31,2020,12,Thursday,Winter,31.4,Clear,81,4.3,8.4,No,14996.5,70,87.9,351.5,589.5,5251.7
12/11/20 2:31,2020,12,Friday,Winter,19.8,Clear,86.7,5.1,194.1,No,11689.3,7.5,85,326.3,569.5,3785.6
12/12/20 2:31,2020,12,Saturday,Winter,17.2,Clear,47.8,36.2,161.4,No,26407.2,9.9,60.6,399.5,380.5,2810
12/13/20 2:31,2020,12,Sunday,Winter,28.1,Cloudy,91.4,21,72.1,Yes,25431.2,19.6,68.9,68.7,987.9,4036.3
12/14/20 2:31,2020,12,Monday,Winter,10.2,Cloudy,57.6,31.7,96.4,No,15893.3,28,61.5,85.4,162.7,2970.8
12/15/20 2:31,2020,12,Tuesday,Winter,10.3,Rainy,62.2,4.6,58.4,No,11802.8,84.6,89.9,142.4,612.6,3751.5
12/16/20 2:31,2020,12,Wednesday,Winter,17.7,Clear,100,37.1,119.4,No,14128.8,67.5,72.8,493.6,334.2,3543.8
12/17/20 2:31,2020,12,Thursday,Winter,11.3,Cloudy,87.5,32.8,143.5,No,25421.1,38.7,79.9,410.1,101.7,3064.7
12/18/20 2:31,2020,12,Friday,Winter,13.8,Cloudy,48.9,9,89.5,No,29295,97.9,67,465.9,989.1,3551.3
12/19/20 2:31,2020,12,Saturday,Winter,21.9,Cloudy,20.8,35,174.7,Yes,15180,24.4,88,172.4,533.5,2228.3
12/20/20 2:31,2020,12,Sunday,Winter,38.1,Clear,70.1,10.5,103.4,No,26365.2,61,68.2,308.2,871.5,4877.7
12/21/20 2:31,2020,12,Monday,Winter,30,Rainy,76.3,8.2,28.9,No,14558.7,84.7,67.8,299.7,856.1,4955.7
12/22/20 2:31,2020,12,Tuesday,Winter,27.9,Cloudy,72.1,10.6,124.5,Yes,23592,80.2,69.4,306.3,831.1,3784.1
12/23/20 2:31,2020,12,Wednesday,Winter,20.3,Clear,97.4,36.4,92.4,No,11672.3,9,73.9,372.9,513.1,3797.7
12/24/20 2:31,2020,12,Thursday,Winter,42.6,Cloudy,89,36.6,187.1,No,21705.9,69.7,60.6,227.3,906.3,4352.8
12/25/20 2:31,2020,12,Friday,Winter,23.9,Cloudy,55.9,13.2,78.4,No,15383.8,25.8,77.9,354.7,430.5,4098.8
12/26/20 2:31,2020,12,Saturday,Winter,13,Rainy,25,28.2,80.6,No,28516.9,35.6,60.9,404.8,467.5,2935.5
12/27/20 2:31,2020,12,Sunday,Winter,31.6,Cloudy,58.1,27,130.2,Yes,15795,48.9,76.2,180.1,330.1,3469.3
12/28/20 2:31,2020,12,Monday,Winter,14,Cloudy,75.1,32.3,105.4,No,17968.8,79.1,73.7,475.6,503.3,3278.4
12/29/20 2:31,2020,12,Tuesday,Winter,22.1,Clear,68.6,11.9,74.9,No,26813.6,16.6,67.3,283.1,987.9,4178.7
12/30/20 2:31,2020,12,Wednesday,Winter,27.8,Clear,63.1,20.4,198,No,18765.5,10.9,69.9,379.7,615.9,3620.6
12/31/20 2:31,2020,12,Thursday,Winter,40.6,Rainy,57.5,26.7,60.4,No,14768.2,15.3,81.2,378,848,4768.6
1/1/21 2:31,2021,1,Friday,Winter,27.3,Clear,43.5,1.1,55.5,No,20950.9,21.8,60.3,304.4,337,4500.2
1/2/21 2:31,2021,1,Saturday,Winter,34.6,Clear,42.2,15.1,172.9,Yes,26799.8,6,69.5,195.2,960.3,3485
1/3/21 2:31,2021,1,Sunday,Winter,44.7,Rainy,60,27.8,0.7,No,18663.6,92.6,80.4,350.1,111.9,5277.5
1/4/21 2:31,2021,1,Monday,Winter,14.6,Cloudy,32.8,10.1,40.3,No,12657.8,31.9,64.6,89.3,937.2,3655.3
1/5/21 2:31,2021,1,Tuesday,Winter,19.6,Rainy,47.3,38.3,118.1,No,17661.7,17.7,76.8,491.6,908.2,3096.7
1/6/21 2:31,2021,1,Wednesday,Winter,23.8,Clear,45.9,1.2,32.5,No,29089.5,63.8,65.1,132.8,160.6,4463.1
1/7/21 2:31,2021,1,Thursday,Winter,24.8,Rainy,67,38.3,197.2,No,11440.4,78.7,64.6,173.9,644.4,3155.6
1/8/21 2:31,2021,1,Friday,Winter,24.4,Cloudy,25.3,8.7,92.8,No,18168.9,75.3,83.2,479.5,806.7,3835
1/9/21 2:31,2021,1,Saturday,Winter,41.8,Rainy,86.4,2,119.5,No,22960.6,71.9,68,133.9,463.4,5315.6
1/10/21 2:31,2021,1,Sunday,Winter,35,Clear,65,11.7,32.1,No,11570.4,5.1,71.3,126.5,182.7,5005.1
1/11/21 2:31,2021,1,Monday,Winter,31.3,Clear,73.7,31.5,57.9,No,16899.1,78.2,81.9,412,846.5,4382.1
1/12/21 2:31,2021,1,Tuesday,Winter,20.8,Rainy,76.2,30.1,122.9,No,28811.6,50.2,65.4,163.1,519.8,3587.3
1/13/21 2:31,2021,1,Wednesday,Winter,38.8,Cloudy,43.3,8.4,109.9,Yes,10612.7,64.9,76,92.6,336.9,4158.2
1/14/21 2:31,2021,1,Thursday,Winter,43.4,Rainy,57.6,7.9,156.9,No,25034.8,95.6,87.5,152,163.8,4805.9
1/15/21 2:31,2021,1,Friday,Winter,38.7,Cloudy,96.5,25.7,53.8,No,26827.5,81.1,76.6,449.8,676.2,5118.8
1/16/21 2:31,2021,1,Saturday,Winter,10.1,Cloudy,81.3,18.3,130.7,No,15541.2,82.5,61.5,176.1,138.1,3296.1
1/17/21 2:31,2021,1,Sunday,Winter,32.3,Rainy,97.6,31.7,58.2,No,14294.3,18.1,77.7,362.8,812,4664.5
1/18/21 2:31,2021,1,Monday,Winter,11.8,Cloudy,79.7,1,117.4,No,28296.4,47.6,62.7,227.8,793.7,3780.4
1/19/21 2:31,2021,1,Tuesday,Winter,19,Clear,34,24.4,121,No,25280,94.9,68.5,168,390.6,3197.9
1/20/21 2:31,2021,1,Wednesday,Winter,12.1,Rainy,25.2,29.2,24.4,No,12267.6,58.3,85.5,114.8,525.1,3149.4
1/21/21 2:31,2021,1,Thursday,Winter,31.1,Cloudy,66.2,39.7,109.7,No,14243.9,10.3,60.3,487.5,702.3,3875.4
1/22/21 2:31,2021,1,Friday,Winter,34,Clear,48.6,27.2,2.4,No,22427.1,73.2,62.3,284.5,963.2,4632.8
1/23/21 2:31,2021,1,Saturday,Winter,14,Rainy,42,9.3,100.2,No,18388.3,4.3,70.9,101.6,568.1,3434
1/24/21 2:31,2021,1,Sunday,Winter,23.4,Clear,84.6,4.3,139.5,No,20083.5,74.2,90,139.5,997,4233.4
